217.67061338368077,2,5,2,2,2,11,2,2,4,5,2,5,2,4,5,2,2,6,2,2,2,2,4,2,10,2,5,2,2,5,5,2,5,2,2,2,2,8,2,2,6,5,4,2,2,8,2,6,6,5
237.92968009865228,2,2,2,2,5,2,5,12,5,7,2,2,4,7,4,4,2,2,2,2,6,2,4,2,2,5,2,5,6,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,2,4,5,5,2,2
259.06485331410204,2,2,4,2,7,5,13,2,5,2,5,5,2,2,7,4,9,5,4,5,2,4,6,2,2,2,2,2,5,2,2,2,2,4,2,2,2,2,2,5,2,4,7,5,2,2,4,2,4,4
279.61096435805956,2,10,2,2,5,2,2,7,5,7,8,2,4,5,5,5,7,2,2,2,5,8,2,2,4,4,4,12,5,5,2,5,2,2,4,5,2,9,8,5,2,5,2,4,4,11,2,7,2,6
299.98989286514995,4,4,4,6,9,6,2,2,2,2,2,4,2,2,4,2,4,2,2,6,2,6,2,2,4,2,4,4,11,2,5,2,4,4,10,2,6,10,2,2,6,4,5,5,5,12,2,2,2,2
320.2956523961643,4,7,2,9,2,5,4,2,4,2,2,8,2,5,4,2,2,5,4,2,4,4,2,8,4,5,5,2,2,2,2,4,13,2,5,7,2,2,4,4,6,5,4,9,5,2,2,4,2,5
341.50994698530667,2,6,2,2,5,2,10,5,2,9,5,2,2,2,2,2,2,6,6,2,5,2,4,2,2,4,2,5,2,5,5,5,2,5,2,2,6,2,2,5,2,2,2,6,2,5,2,7,9,12
364.1856101673296,2,2,2,2,2,2,10,2,5,7,5,5,2,5,2,2,2,2,2,5,4,5,2,6,2,8,5,2,4,4,5,2,9,2,7,2,5,2,4,4,2,2,4,2,7,5,4,2,8,6
384.5184920122296,5,4,6,2,2,5,2,2,2,2,4,2,9,5,4,2,2,4,2,5,2,11,2,2,5,9,4,2,2,5,5,2,2,2,2,4,2,5,5,5,6,2,2,2,5,2,2,5,2,2
407.4064838880337,4,5,2,2,2,2,2,5,2,2,4,2,5,5,2,5,5,2,8,2,2,2,5,4,7,11,2,2,2,4,4,2,2,5,6,4,4,2,4,2,4,7,2,6,5,4,2,12,6,2
429.5646917507709,4,5,5,6,5,5,2,2,2,2,5,6,5,9,2,5,2,2,2,2,4,2,4,2,8,2,2,5,5,4,2,2,2,5,5,2,5,2,2,2,2,2,4,2,2,2,2,8,2,4
450.0795553064411,6,2,9,2,4,8,4,2,2,4,5,7,4,5,4,2,2,4,2,5,2,2,2,2,2,2,8,2,5,2,4,2,2,10,2,6,8,5,5,5,2,2,2,4,2,2,5,2,8,2
470.9085583679032,2,5,7,2,6,5,2,5,2,2,2,2,4,7,4,5,2,2,5,2,2,5,2,2,2,5,5,7,2,2,2,2,2,2,4,2,2,5,4,9,5,2,2,2,5,2,4,2,2,5
491.36873844887964,2,5,4,2,4,8,4,2,4,5,2,2,9,2,2,4,2,2,2,4,4,2,4,2,4,2,8,5,6,4,2,2,4,2,2,4,2,4,2,2,2,2,2,5,2,2,4,7,2,2
513.7856976913056,5,6,4,2,5,2,5,7,4,2,4,2,5,2,2,2,15,4,2,5,2,2,2,5,7,2,2,6,4,2,2,4,6,4,2,2,2,2,4,2,2,6,10,2,10,2,5,2,2,2
535.9317851836865,5,4,2,2,5,2,2,4,2,14,6,2,2,6,2,6,6,4,2,2,5,2,2,2,2,2,2,6,4,2,2,15,2,4,5,9,2,5,2,2,5,2,2,9,2,2,2,2,2,2
557.3084508500838,4,4,2,2,2,7,2,2,6,4,2,6,4,2,5,5,2,7,8,5,2,5,10,4,2,4,2,2,5,6,4,2,2,6,7,2,2,4,2,2,2,4,4,9,4,8,2,4,2,9
578.0450782801172,2,2,4,4,5,2,6,5,2,4,6,2,5,2,4,2,5,6,5,2,7,4,11,2,2,2,2,4,2,2,2,6,2,2,5,2,2,5,4,5,2,6,11,5,2,5,2,2,2,2
599.6525320064019,2,5,2,15,2,5,6,5,4,4,8,2,2,4,7,2,2,2,4,4,5,5,8,2,5,5,5,5,4,4,8,4,2,2,2,6,2,4,2,2,4,2,2,4,2,12,5,5,2,2
620.7422092486058,4,2,2,5,2,5,2,10,5,2,6,6,2,2,4,11,4,2,2,5,2,5,5,5,6,18,2,2,2,10,2,2,2,5,2,2,2,2,5,2,2,6,5,2,2,2,5,2,5,4
641.3615233049952,2,10,2,4,5,4,4,5,5,2,5,2,5,2,2,2,5,2,2,5,2,2,2,2,5,2,5,6,2,9,4,2,2,2,2,5,2,15,4,5,2,5,6,4,7,2,2,2,2,5
662.1690353424804,2,2,2,5,5,2,2,5,7,5,7,4,2,4,5,4,2,4,2,2,2,2,2,8,4,7,2,4,2,2,2,2,4,4,2,2,5,5,10,4,5,2,5,4,5,4,2,2,5,6
684.2800312399611,2,2,4,5,2,2,2,12,2,6,5,9,2,2,2,5,2,2,4,4,2,2,2,5,4,4,2,4,4,2,5,2,5,5,2,2,2,2,2,2,4,4,2,7,6,2,2,6,10,8
704.9777095417746,2,4,2,2,4,2,11,2,4,4,5,2,2,2,2,5,2,9,2,8,6,2,2,2,7,5,2,2,5,5,5,2,4,2,2,2,7,5,2,5,2,6,8,2,2,2,2,5,2,2
726.3088884030869,5,5,4,4,2,2,2,2,2,2,2,4,4,4,16,5,2,2,2,2,4,5,2,2,2,2,2,2,4,2,5,5,5,4,2,5,2,2,8,4,2,2,9,2,4,2,2,2,2,2
746.5495293205531,5,4,2,5,6,4,2,2,2,2,2,2,5,2,2,2,4,4,5,6,2,9,2,5,4,8,8,2,2,2,2,2,2,4,2,2,2,2,4,6,2,5,2,2,2,4,4,2,10,2
769.4221201519156,2,4,2,6,2,4,4,2,2,4,2,2,5,2,2,4,5,2,2,2,5,6,2,11,2,2,5,2,11,2,2,4,5,4,2,6,5,5,2,2,6,2,5,2,2,6,2,2,7,6
792.41543897572,2,2,2,4,2,8,6,2,4,4,2,2,2,2,4,5,4,2,2,2,4,4,2,2,4,2,2,4,4,2,7,4,4,2,5,2,4,2,2,2,2,5,2,7,4,2,5,2,2,2
813.5072429343487,2,2,2,2,6,2,6,2,2,9,4,8,2,4,2,2,4,4,5,2,5,2,4,2,5,2,2,5,2,2,5,4,5,2,2,4,2,4,6,4,4,5,2,2,2,4,4,9,4,4
834.7066187587116,2,5,5,5,8,2,4,6,10,6,7,5,2,5,4,2,5,6,10,2,13,2,2,6,6,6,4,2,5,2,4,2,2,6,2,2,2,2,5,2,2,2,5,4,5,5,6,2,5,4
855.2872340641213,2,5,2,2,2,2,2,2,4,2,4,9,7,2,2,2,8,2,7,4,6,2,4,5,2,2,5,10,2,2,4,2,4,2,2,2,9,9,2,4,2,2,5,5,4,6,2,4,5,2
875.3812798412758,2,4,2,2,2,6,5,5,5,7,2,2,6,2,5,6,2,5,2,4,2,13,2,6,2,2,2,2,2,5,7,2,7,2,2,4,2,2,2,2,2,5,4,2,4,2,2,7,2,4
896.152444142976,6,2,5,2,5,2,4,2,5,2,10,2,5,4,2,5,2,4,2,2,6,4,2,2,5,2,5,2,9,2,2,5,2,2,4,4,2,4,2,2,5,2,4,2,2,2,5,2,2,2
916.4104413268926,5,4,2,5,2,2,4,2,6,2,2,5,5,5,2,2,2,4,6,2,2,2,6,2,2,4,2,2,2,2,2,2,5,4,2,2,4,4,2,2,2,2,2,2,2,4,2,2,2,2
938.7869157470843,2,2,7,2,2,7,5,2,4,2,2,6,2,2,4,4,4,2,2,9,5,2,2,5,2,2,2,2,6,2,2,5,2,2,5,5,5,2,5,2,2,2,2,2,2,2,7,4,2,2
959.966993144578,5,2,2,5,2,2,5,2,2,2,8,4,2,2,2,5,2,2,2,7,9,2,4,10,2,2,2,2,2,2,2,5,5,2,2,2,2,4,2,2,2,5,2,2,2,2,2,2,5,4
982.1073520347153,2,2,2,2,2,8,2,2,2,5,2,4,2,4,2,2,2,2,2,13,2,2,2,2,2,4,2,8,2,4,2,2,2,2,2,2,5,2,5,4,5,5,2,2,2,2,2,7,4,2
1003.2337898674261,2,2,2,2,2,4,2,2,4,2,5,2,2,6,2,2,2,4,5,2,2,5,4,2,2,5,2,2,2,2,2,4,2,5,6,4,2,2,7,2,2,2,2,2,2,2,5,2,4,2
1024.5661511859153,2,2,2,2,2,2,2,7,2,6,2,2,2,2,2,4,2,2,7,4,5,5,5,2,7,5,2,5,2,5,9,2,4,2,6,2,6,2,2,2,4,7,4,5,2,5,2,2,2,4
1047.1591352021483,2,2,9,2,2,2,2,2,6,2,4,2,11,5,2,5,9,2,2,2,9,5,2,2,2,2,2,2,7,9,5,2,2,5,6,2,2,2,2,4,2,6,2,8,2,2,8,2,2,2
1067.8441007537338,2,5,13,2,4,5,2,4,2,5,2,11,2,2,4,4,2,9,5,2,2,2,2,5,2,2,4,2,2,2,2,2,10,2,2,2,2,2,2,2,5,7,2,5,2,2,2,2,4,4
