4.012619068468093,7,5,5,2,6,5,2,11,2,5,2,2,2,5,6,2,2,2,12,2,2,2,5,2,2,5,2,2,5,2,5,4,2,4,13,6,4,12,2,4,2,4,9,4,5,4,2,2,4,6
24.882033698595436,21,4,4,13,5,5,2,6,4,21,5,5,4,2,13,2,9,2,5,4,5,8,5,5,5,11,6,2,6,5,6,5,4,19,2,6,10,2,4,4,16,2,5,4,2,2,7,5,4,14
45.160905909007,4,8,4,2,5,8,12,11,6,6,2,2,6,17,26,5,4,13,11,2,4,10,27,9,14,4,7,4,4,4,2,23,17,4,2,2,2,4,4,9,19,4,11,14,21,4,17,9,4,23
65.42699608492569,6,31,24,32,17,6,16,2,19,7,25,25,4,11,50,30,4,22,14,14,4,24,48,40,16,31,5,36,29,19,5,5,25,33,4,16,16,36,18,60,40,46,62,47,36,31,37,27,18,4
86.77791053210413,27,4,36,23,38,41,33,15,21,53,36,30,4,27,42,4,54,79,64,44,48,22,59,46,58,120,4,79,27,33,31,36,62,29,60,66,66,29,15,4,60,48,39,76,74,4,144,162,64,32
108.78224665509865,4,91,106,4,68,46,73,46,100,4,36,4,28,28,4,40,46,4,52,27,4,54,28,60,46,4,28,32,4,48,26,52,30,4,4,28,4,13,4,4,40,48,48,46,38,62,31,62,49,4
130.48540872712076,46,48,4,66,124,4,4,60,70,42,4,95,78,30,59,30,4,28,45,28,4,15,7,104,106,212
151.0040492718419,37,361
172.02522780922243,4,53,68,40,57,120,227
193.35171306187846,62,4,25,122,105,23,209
215.18529096911774,97,15,60,173,4,48,324
235.92720515501634,224
257.7789900559218,122,105,425
278.9724263136268,268
299.2920837107325,211
321.36982246709334,2060
342.99774413632565,98,632
364.4762601851846,40,54,385
385.6977698923112,44,375
407.38738695899883,78,56,340
428.54956751687865,104,210
449.781700708043,280
471.49184370619855,83,300
493.1882083576926,518
514.545373892231,516
535.9787624717378,89,160,4,79,95,252
557.902661368702,182,58,795
579.6125202619672,467
601.6305008846331,415
623.0949095647335,383
645.720030772894,371
665.7320708427403,244
687.6692616134891,347
709.2453463058105,335
731.2207241746287,287
753.104436057091,4,1095
775.6035219683761,666
797.4785642478457,381
817.6633379705686,468
839.0372601522204,579
859.6214499287211,549
881.9030913777542,4,659
902.4407431413508,702
924.7942329755181,208
947.4386640453577,2132
970.1800875725434,149,1476
992.9675870422155,38,1867
1015.2052586682664,907
1036.929312042068,1078
1057.1107425949763,52,281
