4.012619068468093,21,21,24,24,23,23,7,7,14,14,24
24.812755018586238,48,48,30,30,50,50,57,57,20,20,41
45.75246847517606,40,40,17,17,25,25,67,67,30,30,31
67.20057017110369,56,56,42,42,5,5,6,6,20,20,76
87.91740471843973,6,6,5,5,12,12,11,11,16,16,30
109.7708484767691,6,6,9,9,9,9,31,31,5,5,15
132.6705669715683,47,47,24,24,18,18,17,17,28,28,15
153.20028888523802,37,37,10,10,11,11,9,9,51,51,45
176.15174437048933,19,19,19,19,27,27,30,30,9,9,20
199.1430785890974,14,14,8,8,15,15,20,20,8,8,24
221.11559180412925,17,17,13,13,5,5,10,10,15,15,24
241.3244106051326,12,12,13,13,12,12,12,12,19,19,4
261.41606051384974,7,7,5,5,5,5,2,2,8,8,4
281.4617132421742,5,5,10,10,10,10,5,5,5,5,11
301.4765497710697,9,9,25,25,22,22,19,19,39,39,37
323.45061188258416,27,27,24,24,18,18,14,14,5,5,5
343.6670166257387,21,21,7,7,5,5,30,30,25,25,26
365.95114140276945,19,19,15,15,26,26,2,2,14,14,10
388.898024663005,16,16,5,5,7,7,23,23,5,5,20
410.8396179449005,6,6,22,22,22,22,24,24,2,2,28
433.4188739781052,26,26,12,12,19,19,19,19,18,18,20
454.9755743750561,14,14,14,14,17,17,10,10,8,8,16
476.1987140835778,10,10,22,22,29,29,24,24,15,15,25
496.45761471633887,16,16,15,15,5,5,28,28,14,14,24
518.5327899211594,14,14,27,27,16,16,9,9,21,21,6
540.3562142657946,2,2,14,14,18,18,18,18,25,25,18
562.1959017636509,3,3,8,8,3,3,3,3,3,3,2
583.3547148820073,2,2,4,4,5,5,2,2,2,2,5
605.0773767981502,2,2,5,5,6,6,2,2,2,2,9
627.680687886249,4,4,8,8,5,5,2,2,9,9,5
650.2787755044403,4,4,3,3,3,3,3,3,4,4,3
672.4614084583184,15,15,15,15,3,3,16,16,3,3,8
692.9545044736583,10,10,12,12,6,6,7,7,17,17,11
714.1797846515174,2,2,12,12,14,14,12,12,8,8,11
734.9303721413105,5,5,2,2,6,6,4,4,2,2,17
755.627532296412,3,3,2,2,2,2,2,2,2,2,2
777.3039457568259,9,9,15,15,14,14,13,13,7,7,11
800.2869251823648,6,6,4,4,2,2,2,2,6,6,6
821.2683153087692,6,6,6,6,4,4,2,2,6,6,6
841.8893154638124,2,2,2,2,13,13,6,6,2,2,6
863.0752764626195,6,6,4,4,5,5,6,6,6,6,4
886.0062900914024,6,6,6,6,6,6,7,7,4,4,6
907.7230211579536,4,4,6,6,10,10,2,2,6,6,6
928.6980702147196,6,6,3,3,3,3,3,3,3,3,7
950.5135950124466,3,3,11,11,13,13,12,12,8,8,12
973.4939520363348,13,13,14,14,12,12,2,2,12,12,15
993.9631712564426,22,22,19,19,17,17,18,18,24,24,11
1014.5567061700006,5,5,5,5,2,2,9,9,2,2,2
1035.1209391809728,2,2,2,2,2,2,2,2,2,2,2
1055.772124742597,3,3,3,3,5,5,2,2,2,2,3
