4.012619068468093,20,20,22,22,22,22,28,28,16,16,14
26.52703120955607,20,20,12,12,17,17,26,26,42,42,5
47.53417266341805,34,34,23,23,18,18,49,49,8,8,42
69.7019239519055,12,12,36,36,10,10,30,30,30,30,39
92.04464366422002,8,8,55,55,55,55,36,36,2,2,14
113.69200401709702,2,2,16,16,15,15,4,4,14,14,24
135.3037005771081,2,2,10,10,34,34,11,11,26,26,26
157.25094480047562,11,11,22,22,3,3,5,5,10,10,25
177.36623207591686,5,5,30,30,38,38,14,14,27,27,33
198.44060026819773,37,37,2,2,16,16,2,2,16,16,25
219.90971165161844,7,7,41,41,10,10,2,2,2,2,44
242.55034437137888,14,14,7,7,23,23,16,16,13,13,16
263.4317368551169,12,12,30,30,19,19,24,24,32,32,18
286.14477987661644,5,5,26,26,36,36,30,30,32,32,32
308.6271923344045,10,10,39,39,18,18,17,17,8,8,29
328.6282304353974,32,32,14,14,8,8,2,2,8,8,10
349.62302601068563,2,2,6,6,23,23,25,25,13,13,24
369.81741878981416,5,5,10,10,24,24,2,2,2,2,25
391.257255605696,4,4,4,4,7,7,9,9,4,4,4
413.0063731326982,15,15,18,18,5,5,10,10,11,11,9
435.472253310915,12,12,20,20,20,20,17,17,24,24,33
455.82761626217643,26,26,20,20,20,20,8,8,29,29,25
477.3265349011052,4,4,27,27,13,13,4,4,4,4,24
498.1935864094428,4,4,6,6,16,16,4,4,2,2,10
518.9188954947351,23,23,27,27,28,28,25,25,28,28,28
541.2952142718534,17,17,21,21,8,8,6,6,10,10,24
561.3642855553289,13,13,14,14,4,4,11,11,10,10,12
583.1055732661764,16,16,17,17,9,9,8,8,10,10,23
603.1725264787515,14,14,4,4,15,15,16,16,19,19,14
623.6754774851072,16,16,5,5,7,7,2,2,8,8,12
643.8487874394309,2,2,11,11,14,14,12,12,4,4,8
664.1337753005771,7,7,13,13,11,11,12,12,13,13,19
685.0063196027866,9,9,9,9,6,6,6,6,9,9,10
705.1364073452999,4,4,7,7,7,7,4,4,4,4,5
727.1387127957923,9,9,14,14,17,17,16,16,18,18,21
749.371194472564,15,15,8,8,13,13,16,16,4,4,16
771.8399179797415,9,9,2,2,6,6,10,10,9,9,10
792.2276855539762,6,6,6,6,10,10,5,5,6,6,6
812.3512703583053,13,13,13,13,18,18,23,23,14,14,11
832.7263952872887,17,17,10,10,13,13,14,14,14,14,17
852.8011668667266,10,10,2,2,4,4,5,5,12,12,6
874.2070201522406,4,4,13,13,2,2,4,4,6,6,5
896.2466236211377,6,6,4,4,4,4,7,7,4,4,4
917.0620327473289,4,4,4,4,7,7,2,2,6,6,6
937.5094661724357,2,2,6,6,6,6,9,9,6,6,23
958.355941595564,2,2,5,5,4,4,4,4,4,4,2
979.6821478848033,19,19,6,6,6,6,6,6,6,6,6
1002.2252144920344,4,4,4,4,4,4,4,4,4,4,4
1023.5058767227122,5,5,7,7,5,5,8,8,6,6,5
1044.4357610459963,14,14,13,13,10,10,10,10,2,2,15
1067.1471111982064,13,13,11,11,12,12,11,11,11,11,8
1087.2628006785405,3,3,8,8,4,4,2,2,2,2,3
