4.012619068468093,19,19,28,28,5,5,12,12,20,20,48
25.769068596951993,63,63,11,11,35,35,5,5,29,29,71
46.306065015444815,92,92,42,42,6,6,22,22,2,2,69
66.62423082737735,17,17,15,15,13,13,44,44,37,37,18
88.85056797911233,51,51,9,9,26,26,42,42,76,76,59
110.96685917734366,20,20,10,10,24,24,35,35,56,56,28
132.7983518860786,24,24,17,17,29,29,6,6,3,3,38
154.05666135992885,14,14,20,20,24,24,22,22,33,33,23
174.6480459198972,2,2,13,13,8,8,31,31,5,5,16
196.16209820903885,4,4,13,13,21,21,15,15,24,24,23
217.92763375226986,10,10,20,20,16,16,5,5,15,15,44
240.77073206830215,7,7,21,21,23,23,20,20,9,9,2
263.2689091431315,11,11,10,10,16,16,21,21,22,22,40
283.50483347304663,5,5,35,35,4,4,11,11,2,2,25
306.1360406264531,4,4,9,9,33,33,22,22,25,25,35
326.90110917169557,23,23,13,13,27,27,10,10,32,32,23
347.6563751240913,10,10,8,8,9,9,20,20,6,6,29
369.31783309263636,22,22,8,8,25,25,3,3,21,21,8
391.8117249321506,5,5,2,2,5,5,2,2,2,2,18
412.1417991847783,4,4,5,5,2,2,20,20,2,2,25
434.46031931926547,3,3,4,4,14,14,3,3,3,3,4
455.8409658008642,33,33,32,32,14,14,22,22,19,19,14
477.3265349011052,6,6,11,11,9,9,9,9,7,7,10
499.6121720192956,11,11,14,14,15,15,14,14,13,13,25
521.5482825833975,22,22,16,16,31,31,31,31,20,20,29
544.1905810178463,2,2,2,2,2,2,2,2,5,5,2
564.5792215211377,3,3,19,19,3,3,9,9,8,8,9
587.1000905889252,9,9,9,9,12,12,15,15,11,11,25
609.5671589949436,17,17,13,13,6,6,13,13,7,7,9
630.5387890364141,5,5,5,5,2,2,16,16,21,21,18
653.138749689648,3,3,3,3,11,11,3,3,4,4,3
675.5654146406428,11,11,13,13,12,12,11,11,7,7,10
696.0578912781623,22,22,10,10,13,13,12,12,20,20,22
717.2406714608188,12,12,16,16,24,24,5,5,8,8,10
738.1630443459112,17,17,17,17,16,16,12,12,2,2,14
759.4565375596959,2,2,6,6,10,10,13,13,16,16,16
779.8362143264038,2,2,2,2,2,2,10,10,2,2,19
802.7378168454247,9,9,19,19,14,14,14,14,19,19,22
825.0625161790427,9,9,6,6,6,6,9,9,4,4,23
847.0718249436902,2,2,6,6,11,11,7,7,7,7,4
868.7074219456431,2,2,6,6,6,6,14,14,8,8,15
889.824852537711,4,4,10,10,2,2,7,7,7,7,7
911.9614119923032,10,10,8,8,19,19,7,7,13,13,17
933.4995021302657,4,4,6,6,10,10,4,4,4,4,17
954.8992392428755,2,2,2,2,2,2,2,2,2,2,2
977.3180705243442,7,7,9,9,7,7,4,4,7,7,11
997.6721113227673,6,6,6,6,6,6,6,6,2,2,6
1019.7441936224395,6,6,2,2,4,4,2,2,2,2,6
1040.88113696742,4,4,6,6,7,7,8,8,2,2,7
1062.619312570182,2,2,10,10,6,6,6,6,4,4,6
