4.012619068468093,2,2,2,2,2,2,2,4,11,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,2,3,4,2,3,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,5,2,2,2,2,2,2,4,2,2,2,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,4,3,8,3,5,4,3,4,3,9,4,5,9,5,3,3,3,4,4,3,6,4,5,3,20,4,18,15,14,16,22,15,16,5,21,10,12,24,23,20,37,28,5,7,10,8,4,27,2,28,35,19
106.90408580104933,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,5,5,5,5,21,9,5,4,11,5,12,5,17,5,2,9,10,6,5,7,7,13,9,7,14,7,19,6,7,2,14,12,7,4,2,2,3,2,3,5,3,6,6,2,3,10,4,2,3,5,3,13,6,6,13,4,6,6,8,4,15,18,16,4,8,10,22,16,6,2,15,15,17,13
207.83567604683356,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,5,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,5,2,2,2,2,5,2,2,7,5,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,13,5,4,18,11,2,5,14,8,12,21,31,22,29,14,39,11,27,32,35,5,22,36,9,23,19,18,2,22,5,23,18,16,6,26,13,27,26,8,17,27,21,26
309.30978908075406,2,2,2,2,2,2,5,16,2,5,5,5,2,2,4,2,2,2,2,2,2,5,2,2,5,2,2,2,2,2,2,5,2,2,2,2,5,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,5,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,4,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,4,6,13,12,6,10,12,14,17,15,7,16,13,17,13,17,17,13,15,13,13,14,4,15,20,8,29,29,31,9,26,2,12,7,2,4,12,16,15,14,23,29
411.42411896375927,2,2,2,2,2,2,2,2,4,2,2,2,2,2,5,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,5,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,5,2,2,2,5,2,5,2,2,2,2,2,2,2,2,2,2,5,2,13,8,5,25,20,13,26,16,16,8,10,12,17,18,10,26,27,24,26,5,29,18,19,18,20,10,29,8,9,23,23,10,25,14
513.9755518343986,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,4,2,5,2,5,2,2,2,2,4,2,2,4,5,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,7,14,8,3,10,2,10,4,10,14,10,4,11,15,16,15,16,15,13,11,17,19,15,15,7,11,7,10,8,10,5,11,12,9,13,10,7,8,15,3,17,8,11,10,15,8,10,3,9,2,3,15,11,14,17
615.0695989488989,9,4,4,4,2,3,4,4,4,4,4,4,6,4,2,4,2,4,3,4,8,2,4,2,4,3,9,6,5,6,5,8,9,6,10,5,5,8,8,13,13,6,4,5,5,10,10,5,5,19,5,17,15,22,15,13,13,15,17,21,8,30,17,2,14,10,11,12,12,20,2,2,12,15,19,17,7,26,21,13,10,16,7,14,23,10,14,6,9,2,7,24,5,16,17,21,6,12,14,15,6,23,29
715.7281342912884,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,5,2,2,2,2,5,5,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,2,2,2,2,2,8,4,2,2,2,2,4,13,6,3,6,12,8,3,2,2,11,15,3,9,10,10,3,14,11,17,5,6,15,15,13,7,10,14,14,5,3,12,4,10,10,9,2,7,12,4,10,7,10,8,15,15,10,11,11,9,16,18,17,10,16
815.8781164652113,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,6,2,2,2,2,2,2,2,2,2,2,5,2,4,5,3,7,7,6,12,11,11,10,15,10,7,13,13,10,11,7,10,11,11,11,9,15,4,13,12,11,15,13,5,7,10,14,15,12,5,15,11,2,2,7,9,12,18,15,4,2,2,12,12,13,17,18,14,11,6,11,9
917.0419370690981,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2,2,7,8,4,2,2,2,7,2,2,2,2,2,13,2,4,2,2,2,2,2,2,10,16,17,4,2,14,11,17,6,14,6,16,7,15,6,12,12,4,9,6,7,8,5,11,8,13,10,2,5,10,8,12,12,7,14,9,11,13,14,7,2,13,4,16,6,12,13,15,13,13,4,8,11,12,13,12,4,8,8,4,11,13,14,15,9,13,13,12,10,6,13
