4.012619068468093,2,2,2,2,5,5,2,2,2,2,2
24.941371458749742,12,12,36,36,26,26,5,5,27,27,37
46.69265267095018,31,31,60,60,41,41,14,14,17,17,41
68.47858722450037,10,10,6,6,35,35,2,2,10,10,71
90.76265080488072,27,27,31,31,23,23,24,24,10,10,31
111.87589639660003,45,45,21,21,2,2,25,25,38,38,37
133.67777416346163,5,5,17,17,8,8,25,25,22,22,12
155.41267328383992,5,5,10,10,5,5,10,10,15,15,5
176.95379140473244,14,14,5,5,5,5,3,3,12,12,5
198.53563098492344,6,6,11,11,2,2,2,2,5,5,6
218.89280300054338,5,5,2,2,5,5,12,12,8,8,5
239.07381084482478,22,22,2,2,12,12,15,15,10,10,25
260.6397885194394,34,34,30,30,6,6,28,28,31,31,8
282.4068006802586,8,8,30,30,17,17,17,17,7,7,24
303.9226082313661,5,5,18,18,5,5,37,37,21,21,21
323.9272256624306,11,11,34,34,27,27,17,17,17,17,18
346.4877224870439,22,22,14,14,23,23,14,14,6,6,15
369.18113661360917,30,30,21,21,12,12,6,6,17,17,27
390.6241147853166,33,33,22,22,27,27,6,6,22,22,21
412.87962845943116,9,9,4,4,17,17,17,17,9,9,20
433.15255523894984,22,22,13,13,20,20,18,18,16,16,14
454.31414104362796,7,7,20,20,5,5,17,17,24,24,20
475.3974840337064,13,13,14,14,27,27,8,8,8,8,8
495.9372156009299,11,11,11,11,17,17,6,6,12,12,12
516.5625139188701,4,4,19,19,19,19,6,6,20,20,20
537.7701185568427,29,29,18,18,23,23,12,12,8,8,16
558.3010437277453,13,13,11,11,14,14,4,4,13,13,16
580.7039493827829,19,19,2,2,25,25,28,28,4,4,4
602.7510128727024,4,4,2,2,2,2,4,4,11,11,11
622.9537663174189,7,7,5,5,11,11,12,12,8,8,8
645.3519103618078,4,4,4,4,8,8,6,6,4,4,10
665.724166099437,11,11,6,6,4,4,6,6,6,6,6
686.2798071566336,4,4,4,4,4,4,9,9,4,4,4
707.3385248439519,4,4,17,17,16,16,19,19,4,4,12
727.890656130169,14,14,12,12,4,4,13,13,4,4,18
748.8613490014623,8,8,7,7,15,15,19,19,9,9,15
769.7352405441193,6,6,2,2,2,2,9,9,6,6,17
790.726716935065,2,2,4,4,8,8,9,9,18,18,18
811.6084069045896,4,4,13,13,4,4,4,4,4,4,4
833.8881274939633,8,8,10,10,2,2,13,13,14,14,10
855.3070210326093,2,2,8,8,11,11,10,10,3,3,15
875.3812798412758,13,13,9,9,5,5,9,9,13,13,14
896.8909416534725,14,14,4,4,14,14,4,4,4,4,7
918.4288802100945,4,4,7,7,7,7,6,6,4,4,7
940.1451305494918,8,8,10,10,2,2,10,10,11,11,10
961.2227471864157,16,16,9,9,6,6,6,6,6,6,9
981.8891699920689,2,2,2,2,2,2,2,2,2,2,2
1002.273480142246,2,2,10,10,2,2,2,2,6,6,5
1023.9252761685318,4,4,4,4,4,4,4,4,12,12,12
1044.597797864354,7,7,8,8,4,4,8,8,8,8,8
1067.1471111982064,4,4,2,2,4,4,2,2,4,4,4
1087.2628006785405,4,4,3,3,6,6,3,3,5,5,5
