4.012619068468093,5,5,2,2,7,7,2,2,37,37,16
104.43845692097483,11,11,5,5,11,11,2,2,5,5,29
205.95549554365095,14,14,24,24,14,14,21,21,21,21,22
308.03126072500027,26,26,14,14,2,2,5,5,6,6,25
408.8299765196531,2,2,6,6,6,6,4,4,2,2,11
511.46292027137554,14,14,13,13,8,8,13,13,4,4,26
611.4673547707911,5,5,2,2,5,5,4,4,7,7,5
711.5837428713763,21,21,18,18,15,15,19,19,16,16,11
813.5376160385447,12,12,13,13,13,13,12,12,14,14,13
914.0224592415606,7,7,17,17,14,14,13,13,8,8,14
1015.9208885234448,4,4,11,11,2,2,20,20,14,14,15
