4.012619068468093,9,9,5,5,5,5,7,7,9,9,5
106.01005600039133,16,16,12,12,9,9,5,5,7,7,5
207.74993216800735,4,4,3,3,11,11,17,17,17,17,12
308.66097076506765,10,10,14,14,2,2,13,13,12,12,10
410.66367743056634,2,2,2,2,2,2,5,5,2,2,4
512.1342829489328,21,21,19,19,11,11,13,13,20,20,11
612.4083552049101,13,13,15,15,18,18,12,12,16,16,14
712.9494352541891,16,16,10,10,13,13,11,11,4,4,23
813.5824088400329,17,17,21,21,17,17,15,15,7,7,16
913.6522439054556,7,7,5,5,15,15,15,15,14,14,14
1014.6511870424018,15,15,12,12,22,22,6,6,5,5,15
