4.012619068468093,39,39,49,49,9,9,39,39,11,11,56
105.7546886549433,13,13,7,7,13,13,6,6,40,40,38
206.8145851850417,14,14,29,29,24,24,12,12,8,8,24
309.63935151880713,29,29,21,21,22,22,6,6,29,29,20
412.34622537921706,6,6,22,22,19,19,22,22,19,19,15
512.6006793763121,2,2,2,2,2,2,2,2,4,4,2
613.8917358817732,23,23,6,6,18,18,3,3,14,14,22
716.844879329341,4,4,19,19,12,12,8,8,15,15,19
818.8275516567574,2,2,2,2,4,4,4,4,2,2,2
921.2868856213548,6,6,2,2,14,14,13,13,11,11,12
1022.109311959819,11,11,14,14,14,14,14,14,14,14,16
