4.012619068468093,2,2,2,2,2,2,2,2,5,5,4
106.27151942761888,23,23,36,36,13,13,26,26,23,23,32
209.02586958948584,17,17,2,2,36,36,21,21,22,22,14
311.4093786619858,25,25,2,2,5,5,15,15,10,10,19
412.019277805713,23,23,10,10,17,17,20,20,6,6,26
512.633880601913,19,19,20,20,14,14,19,19,4,4,4
613.219389437209,5,5,6,6,5,5,2,2,5,5,5
715.4275224397866,15,15,14,14,15,15,11,11,12,12,14
817.204980749716,16,16,11,11,19,19,4,4,18,18,19
919.5225322113281,5,5,6,6,2,2,13,13,12,12,6
1022.4896486001192,16,16,14,14,15,15,19,19,16,16,15
