434.9317258614068,2,2,2,4,6,2,2,2,4,5,4,2,4,7,5,15,2,2,6,5,4,2,4,2,4,9,2,5,5,5,2,5,7,4,5,12,6,2,5,2,2,4,2,4,2,10,8,2,4,4
457.5202911503968,2,2,2,5,4,5,7,4,6,2,4,6,4,8,4,2,5,2,4,2,5,6,2,5,5,2,2,6,2,2,4,7,5,2,2,2,2,5,2,2,2,4,6,2,4,11,2,2,2,4
478.0231505076725,9,2,7,2,2,2,2,7,2,2,2,2,2,5,6,5,2,2,6,4,2,4,4,4,2,2,6,2,2,5,5,5,2,4,5,2,2,2,4,6,5,4,5,9,2,5,2,6,4,5
500.1379800288755,17,2,5,2,2,2,10,6,2,6,5,8,2,4,4,2,5,2,5,6,6,2,5,5,4,6,5,5,4,7,2,2,2,2,2,2,10,4,4,5,2,2,2,6,2,2,2,9,2,4
522.231798181607,5,2,5,2,2,2,4,5,2,4,2,5,2,2,4,2,2,4,2,4,2,2,4,2,2,2,5,2,4,11,2,2,2,5,13,13,4,2,6,4,2,4,5,2,5,7,2,4,5,6
544.8057892076451,2,2,2,4,2,5,5,2,4,7,8,2,2,4,5,2,2,2,2,2,4,5,2,5,6,5,11,5,2,2,5,4,5,8,7,5,2,2,2,4,5,4,2,5,2,2,2,2,2,9
566.7700887666385,10,2,9,4,4,2,6,2,2,2,4,2,2,2,2,5,2,2,2,4,2,5,2,2,9,4,4,2,2,5,6,2,2,2,4,4,4,2,2,6,4,2,2,2,7,2,2,2,4,2
589.6949475945394,2,4,2,2,2,2,6,10,4,5,6,11,6,4,2,7,2,2,2,4,2,2,5,6,6,4,4,5,2,5,4,2,6,4,4,2,6,5,2,5,5,5,2,2,2,2,2,4,2,2
611.9801885731832,4,5,2,2,2,6,2,4,2,4,5,2,2,7,2,4,4,4,8,2,2,9,6,5,5,2,2,2,5,4,2,2,4,2,2,7,4,2,2,4,10,5,5,6,14,2,5,2,5,2
634.7668482369197,5,6,4,2,2,2,6,5,2,2,2,4,5,4,10,2,4,5,2,2,2,5,4,5,2,5,4,2,2,2,6,2,4,4,2,9,5,4,4,2,2,8,5,5,5,7,2,2,2,7
657.4347948261652,10,4,6,5,2,2,6,4,2,2,5,6,2,2,2,2,5,2,2,5,2,2,8,6,2,8,2,4,5,2,4,2,2,4,9,4,2,4,2,2,5,2,9,2,2,2,7,5,8,2
680.0211312037784,2,5,2,2,6,5,2,9,2,2,2,2,2,4,4,6,2,2,4,4,2,2,2,2,2,2,2,2,4,2,5,2,2,2,4,9,5,6,2,7,6,2,2,2,2,9,2,2,4,5
700.6464267431318,2,5,2,4,2,2,2,2,6,2,6,6,2,5,10,6,2,4,17,2,6,2,5,2,4,4,4,5,4,2,2,5,2,2,2,5,5,7,7,6,2,4,2,2,2,5,2,4,6,12
723.5658608019673,2,7,4,2,4,2,2,5,2,4,4,2,2,2,2,5,5,5,2,4,2,5,4,2,10,2,2,5,5,2,2,2,6,2,2,2,2,4,7,2,2,2,2,2,2,2,2,4,2,5
743.6842272045133,2,2,5,2,6,2,2,4,2,2,5,2,16,5,2,2,4,2,5,2,2,2,5,10,2,2,4,2,5,2,4,12,2,10,4,5,2,5,4,2,5,4,9,4,2,2,2,2,5,2
765.0529910389296,2,11,2,2,6,4,5,2,2,5,2,5,17,5,5,2,2,2,9,2,2,2,4,2,6,5,2,6,2,9,2,4,2,2,4,5,9,2,5,2,5,2,5,2,5,2,4,2,2,2
786.9338952834689,10,5,2,2,2,5,2,2,5,4,2,5,5,5,2,2,2,5,2,5,2,6,6,2,2,4,2,4,5,5,4,5,6,5,2,2,2,2,2,10,5,4,4,2,11,4,5,2,2,2
807.0519089524414,2,9,5,2,2,2,2,4,2,2,2,7,12,2,2,2,7,2,4,11,6,7,2,4,4,2,2,5,2,2,2,12,2,4,6,2,4,4,6,5,2,2,5,2,5,2,2,4,2,4
827.09157033583,2,5,2,2,4,5,2,2,2,6,2,2,2,4,6,2,6,13,5,4,2,5,2,4,4,2,2,2,4,2,2,2,4,4,2,5,6,4,2,5,4,5,2,2,2,2,2,8,6,2
849.3579582949799,4,4,2,6,2,9,5,5,2,2,4,5,4,5,2,5,7,10,2,2,17,4,5,4,2,2,6,2,2,4,2,2,5,5,4,2,4,4,2,2,8,5,4,7,6,2,4,12,4,4
871.7892144773995,2,2,2,2,2,2,2,8,4,2,8,2,2,2,2,5,2,4,4,2,11,2,2,4,2,2,2,4,5,2,4,2,7,2,2,5,2,6,4,9,6,5,2,4,2,6,4,5,5,11
892.1309890002128,2,2,5,4,2,2,5,2,4,2,6,10,4,5,5,5,4,2,4,7,2,2,4,2,2,2,6,2,4,5,2,2,4,5,4,2,2,2,2,2,2,2,5,2,4,4,7,2,2,9
913.9027873891966,2,2,2,4,2,6,2,6,4,6,4,2,2,4,2,2,2,2,5,5,2,5,6,2,5,2,2,4,2,2,4,2,4,2,10,5,5,5,2,2,9,2,6,10,10,2,2,5,2,2
934.7241015020672,2,4,6,2,2,5,2,4,9,2,2,2,8,2,4,5,4,2,2,2,5,4,2,2,2,4,2,6,5,2,2,2,2,5,4,2,2,2,4,5,2,2,2,2,2,4,10,4,2,2
957.7087908241454,9,2,5,2,4,2,4,2,2,4,2,4,2,2,2,4,5,5,2,11,2,4,2,2,2,7,2,4,2,2,2,8,4,5,6,2,2,6,2,5,4,4,9,2,2,6,5,2,2,4
979.0128469799238,7,4,2,2,2,2,2,2,2,2,5,6,2,5,2,4,5,5,5,2,6,4,5,6,2,7,5,6,2,2,2,2,2,2,2,4,2,6,8,6,5,2,6,5,5,2,4,2,2,2
1001.463035307245,2,4,2,4,2,2,2,5,8,5,10,6,5,2,2,2,2,6,2,2,4,6,2,2,2,4,10,4,2,5,2,2,2,2,4,6,2,2,4,2,4,6,4,2,13,6,9,5,2,2
1022.4896486001192,2,4,9,4,4,2,4,5,2,4,4,6,4,6,6,2,2,2,5,2,2,8,2,4,5,4,2,4,2,4,2,2,2,5,2,7,2,6,4,4,4,6,2,4,2,8,6,6,5,5
1043.3997177579254,2,2,2,2,5,7,4,6,4,2,2,4,2,2,4,10,2,2,4,2,2,6,23,2,5,2,5,2,2,4,4,4,2,4,2,5,6,2,2,5,2,2,4,5,4,2,2,2,5,4
1063.7394478197766,6,5,2,5,2,6,2,4,5,2,2,4,2,5,4,7,2,2,4,2,6,4,5,2,4,5,2,4,5,2,5,2,2,2,4,2,5,4,2,2,7,6,5,2,2,5,4,2,8,2
