4.012619068468093,22.0,27.0,12.0,13.0,80.0,22.0,118.0,35.0,29.0,46.0
24.423665098601944,41.0,43.0,30.0,19.0,34.0,49.0,59.0,27.0,21.0,21.0
46.43882539800614,58.0,18.0,27.0,23.0,35.0,35.0,77.0,48.0,29.0,55.0
68.05651431417535,40.0,28.0,36.0,40.0,28.0,39.0,19.0,28.0,36.0,75.0
88.07240481884665,26.0,26.0,27.0,52.0,71.0,22.0,46.0,27.0,35.0,25.0
113.31845993362303,18.0,14.0,24.0,49.0,26.0,21.0,26.0,23.0,18.0,33.0
138.41004813460916,27.0,15.0,20.0,21.0,24.0,22.0,23.0,21.0,34.0,41.0
160.519308162527,23.0,14.0,15.0,19.0,24.0,15.0,18.0,14.0,20.0,17.0
180.92766167909326,15.0,16.0,14.0,15.0,18.0,26.0,20.0,27.0,18.0,18.0
201.37065944508095,14.0,22.0,24.0,16.0,12.0,20.0,18.0,22.0,18.0,28.0
222.02626932905267,25.0,25.0,21.0,26.0,20.0,17.0,30.0,25.0,26.0,31.0
243.18589658351044,23.0,36.0,43.0,16.0,27.0,23.0,23.0,19.0,21.0,34.0
265.5513521211019,18.0,32.0,30.0,18.0,35.0,18.0,29.0,14.0,25.0,17.0
290.2003295577052,19.0,20.0,20.0,17.0,16.0,21.0,15.0,22.0,21.0,19.0
314.90220037735276,16.0,20.0,17.0,20.0,19.0,26.0,22.0,18.0,19.0,16.0
336.66445699916085,16.0,21.0,22.0,13.0,16.0,27.0,21.0,19.0,26.0,19.0
360.38035858770326,17.0,20.0,20.0,26.0,25.0,29.0,34.0,25.0,24.0,19.0
382.3964385877266,17.0,21.0,28.0,20.0,21.0,13.0,12.0,20.0,13.0,12.0
407.4034729407831,18.0,23.0,15.0,22.0,33.0,20.0,20.0,21.0,30.0,24.0
429.83095612371585,24.0,28.0,27.0,29.0,27.0,33.0,33.0,26.0,25.0,33.0
451.0438244205104,19.0,18.0,22.0,26.0,24.0,24.0,23.0,18.0,20.0,24.0
479.15838875875784,18.0,19.0,20.0,19.0,16.0,18.0,22.0,23.0,17.0,23.0
503.8398733824636,20.0,20.0,22.0,23.0,19.0,22.0,23.0,22.0,18.0,24.0
532.2512245577284,24.0,19.0,19.0,21.0,23.0,23.0,25.0,16.0,22.0,20.0
555.8620156766096,18.0,23.0,18.0,20.0,16.0,16.0,13.0,26.0,21.0,18.0
575.9773638255116,20.0,16.0,19.0,23.0,29.0,27.0,24.0,26.0,15.0,23.0
604.710063119082,12.0,20.0,22.0,21.0,18.0,21.0,14.0,28.0,24.0,22.0
629.2905162751216,17.0,18.0,20.0,25.0,20.0,24.0,23.0,22.0,15.0,20.0
655.0336094319737,22.0,25.0,20.0,26.0,26.0,27.0,21.0,26.0,25.0,21.0
686.1321404188059,22.0,20.0,15.0,16.0,19.0,21.0,23.0,22.0,18.0,20.0
709.6575824045249,17.0,18.0,24.0,17.0,20.0,17.0,18.0,25.0,25.0,20.0
735.195979707341,17.0,23.0,17.0,16.0,18.0,19.0,22.0,19.0,19.0,13.0
757.5769423471659,19.0,19.0,19.0,22.0,17.0,19.0,25.0,19.0,21.0,20.0
785.7758600094876,15.0,22.0,19.0,18.0,18.0,21.0,19.0,22.0,22.0,17.0
807.667147444093,24.0,21.0,16.0,21.0,19.0,22.0,23.0,18.0,18.0,21.0
833.8153141448939,15.0,15.0,17.0,16.0,16.0,20.0,15.0,16.0,13.0,19.0
854.7269985134664,20.0,20.0,19.0,17.0,23.0,24.0,13.0,17.0,15.0,18.0
875.3461465493244,24.0,18.0,16.0,19.0,15.0,17.0,15.0,13.0,14.0,21.0
903.8858305610681,13.0,14.0,13.0,12.0,13.0,13.0,12.0,15.0,13.0,12.0
935.1612594242918,13.0,13.0,15.0,16.0,12.0,13.0,12.0,16.0,17.0,15.0
963.365180209053,14.0,14.0,15.0,13.0,15.0,15.0,15.0,14.0,15.0,14.0
985.3443644188333,16.0,14.0,14.0,18.0,17.0,15.0,15.0,14.0,16.0,14.0
1014.7420103192482,16.0,15.0,15.0,14.0,15.0,13.0,17.0,14.0,19.0,13.0
