4.012619068468093,53.0,94.0,31.0,37.0,41.0,59.0,40.0,86.0,66.0,40.0,53.0,69.0,86.0,151.0
26.74186083263507,42.0,57.0,56.0,71.0,51.0,71.0,71.0,78.0,70.0,53.0,60.0,68.0,55.0,86.0,42.0,68.0,77.0,58.0,57.0,62.0,78.0,70.0,76.0,76.0,78.0,81.0,113.0,79.0,104.0,143.0
49.154948196758085,64.0,87.0,74.0,66.0,73.0,144.0,105.0,79.0,88.0,129.0,104.0,151.0
70.57152861115327,72.0,63.0,62.0,56.0,45.0,59.0,57.0,59.0,64.0,51.0,61.0,64.0,47.0,55.0,65.0,65.0,73.0,62.0,73.0,49.0,56.0,67.0,59.0,80.0,73.0,58.0,66.0,71.0,68.0,62.0
92.30984737560537,50.0,47.0,46.0,47.0,49.0,47.0,59.0,48.0,45.0,51.0,51.0,52.0,46.0,56.0,60.0,55.0,63.0,58.0,53.0,60.0,60.0,52.0,47.0,37.0,58.0,54.0,35.0,44.0,64.0,52.0
114.4865683915254,44.0,46.0,37.0,55.0,45.0,44.0,37.0,47.0,56.0,38.0,44.0,57.0,56.0,49.0,53.0,58.0,40.0,42.0,59.0,41.0,56.0,39.0,41.0,49.0,41.0,42.0,44.0,54.0,52.0,49.0
137.157849036958,48.0,28.0,41.0,30.0,22.0,21.0,27.0,28.0,26.0,33.0,22.0,37.0,31.0,35.0,22.0,23.0,22.0,32.0,32.0,36.0,33.0,36.0,43.0,29.0,30.0,25.0,38.0,25.0,30.0,35.0
159.3324038637589,30.0,27.0,49.0,27.0,36.0,24.0,28.0,46.0,39.0,36.0,39.0,32.0,49.0,38.0,28.0,27.0,37.0,52.0,42.0,38.0,67.0,33.0,27.0,32.0,38.0,39.0,37.0,32.0,38.0,25.0
180.4294725603778,29.0,47.0,34.0,34.0,35.0,22.0,45.0,54.0,34.0,26.0,28.0,24.0,25.0,24.0,27.0,25.0,30.0,24.0,23.0,24.0,30.0,28.0,27.0,24.0,27.0,30.0,24.0,37.0,52.0,35.0
202.4223067333174,29.0,33.0,31.0,25.0,27.0,31.0,26.0,30.0,25.0,24.0,30.0,33.0,27.0,18.0,42.0,32.0,33.0,28.0,28.0,35.0,30.0,42.0,27.0,26.0,34.0,28.0,24.0,24.0,40.0,31.0
225.01429909938167,39.0,29.0,39.0,28.0,30.0,24.0,41.0,25.0,35.0,44.0,28.0,34.0,45.0,38.0,23.0,28.0,41.0,27.0,27.0,27.0,29.0,25.0,36.0,22.0,21.0,28.0,22.0,26.0,35.0,41.0
246.21302254927735,34.0,40.0,25.0,17.0,27.0,29.0,28.0,23.0,30.0,29.0,22.0,36.0,31.0,23.0,23.0,28.0,41.0,30.0,24.0,19.0,28.0,21.0,33.0,18.0,24.0,25.0,23.0,42.0,18.0,29.0
267.9454268024301,30.0,30.0,51.0,31.0,19.0,22.0,35.0,26.0,38.0,32.0,24.0,41.0,35.0,39.0,35.0,29.0,26.0,34.0,43.0,34.0,31.0,24.0,27.0,29.0,32.0,36.0,34.0,26.0,42.0,55.0
288.9489989411738,27.0,19.0,22.0,26.0,30.0,30.0,23.0,19.0,46.0,23.0,23.0,27.0,36.0,28.0,49.0,32.0,30.0,25.0,20.0,38.0,18.0,26.0,36.0,30.0,26.0,35.0,40.0,28.0,27.0,31.0
309.05991060756025,29.0,25.0,36.0,38.0,26.0,32.0,20.0,36.0,24.0,25.0,23.0,28.0,25.0,28.0,23.0,25.0,24.0,25.0,26.0,29.0,25.0,26.0,23.0,26.0,24.0,27.0,27.0,27.0,22.0,23.0
330.6135347875267,44.0,33.0,27.0,26.0,35.0,39.0,22.0,36.0,24.0,18.0,31.0,18.0,37.0,22.0,21.0,34.0,24.0,20.0,45.0,25.0,31.0,26.0,25.0,30.0,23.0,25.0,23.0,20.0,21.0,35.0
353.41931359604564,25.0,24.0,22.0,23.0,32.0,24.0,26.0,22.0,23.0,35.0,23.0,32.0,22.0,25.0,23.0,23.0,25.0,21.0,23.0,25.0,21.0,23.0,21.0,24.0,25.0,21.0,20.0,21.0,23.0,24.0
374.86835260391774,14.0,23.0,23.0,21.0,18.0,21.0,27.0,25.0,20.0,23.0,26.0,27.0,30.0,25.0,25.0,21.0,26.0,23.0,22.0,19.0,29.0,20.0,26.0,24.0,21.0,21.0,22.0,27.0,22.0,33.0
397.7349643396813,20.0,39.0,24.0,31.0,31.0,35.0,29.0,29.0,20.0,34.0,33.0,31.0,21.0,24.0,39.0,25.0,26.0,21.0,22.0,20.0,36.0,27.0,26.0,30.0,35.0,34.0,29.0,25.0,32.0,36.0
